"11","2024-10-29 10:08:06","南北朝向通透户型！楼层好采光充足！","145","12488","3室2厅","高楼层/共24层","南","平层/精装","116.12平米","板楼","恒茂国际都会","青山湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-fTN2b8AtnCRI5mHH4E5IHh/169e2c7578e01c0f2f33b65ec7e6ddc7/1703125733_20/pc0_bt41UZskY.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103130417868.html"
"12","2024-10-29 10:08:09","东方明珠城南北通透两房，楼层好，阳光足。","83","7345","3室1厅","低楼层/共11层","南 北","平层/精装","113.01平米","板楼","东方明珠城","青云谱区","https://vrlab-image4.ljcdn.com/release/auto3dhd/2975d14f75bf20b40ac72e11cf23107c/screenshot/1658887365_0/pc0_G6I4cCc6s.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103123433749.html"
"13","2024-10-29 10:08:11","近秋水广场 自住三房 诚心出售 随时看房","130","10453","3室2厅","中楼层/共21层","南 北","平层/精装","124.37平米","板塔结合","商城世纪村","红谷滩","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-6i5FI7MXWEAN7o_1VBb8nd/dbacfd6b4523256bcc01442849694afb/1696582076_0/pc0_7mGp9rbsP.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103126614374.html"
"14","2024-10-29 10:08:15","万科金色名郡 1室1厅 西","18","4627","1室1厅","中楼层/共5层","西","平层/精装","38.91平米","平房","万科金色名郡","青山湖区","https://vrlab-image4.ljcdn.com/release/auto3dhd/b8695c296fdbb9819516122103ef4f4c/screenshot/1670750290_0/pc0_f9elZplQ4.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103135925427.html"
"15","2024-10-29 10:08:18","带大露台，端户采光好，做了三房","33","5157","2室1厅","低楼层/共24层","东北","复式/精装","64平米","板楼","艾溪康桥","高新区","https://vrlab-image4.ljcdn.com/release/auto3dhd/6bbe2ed8183fe9a7f65e4da27e16e2f4/screenshot/1663384000_1/pc0_J6n7nFVVD.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133710838.html"
"16","2024-10-29 10:08:22","工商银行宿舍 业主自住 看房提前预约 正规两房","53.8","6893","2室2厅","中楼层/共8层","南 北","平层/简装","78.06平米","板塔结合","苏圃路208号","东湖区","https://vrlab-image4.ljcdn.com/release/auto3dhd/7472842cd32795cf1c3719f61661a0e4/screenshot/1678337102_0/pc0_UlNhIjOGa.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103124649384.html"
"17","2024-10-29 10:08:26","福州路园林处宿舍 带独院 有院子门卫 地铁口","55","7547","2室2厅","低楼层/共5层","南","平层/简装","72.88平米","板楼","南昌市园林住宅小区","东湖区","https://vrlab-image4.ljcdn.com/release/auto3dhd/419def2f6d30f06c834c0dfb34977203/screenshot/1657178346_3/pc0_BaLKhiS1M.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103120805707.html"
"18","2024-10-29 10:08:30","阳明路小区免费停车，2楼全天太阳，出门地铁口和公园","66","8876","2室2厅","低楼层/共8层","南 北","平层/简装","74.36平米","暂无数据","阳明路市委宿舍","东湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-kubz6EUAC_jxx7F8ikb-gI/928a1458a64b25a68868fb4e0cbc6401/1726817018_0/pc0_TywrpdVyO.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136092129.html"
"19","2024-10-29 10:08:34","保利香槟精装三房，近公园环境好，通透户型，采光很好","96","10468","3室2厅","低楼层/共31层","南","平层/精装","91.71平米","塔楼","保利香槟国际","高新区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-MBvNhzpghmkj_vl0np_r0I/f12c850aed0a4e921e98a2ea3fac0504/1700790630_0/pc0_ZEDfilHk0.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103129915315.html"
"20","2024-10-29 10:08:38","银亿上尚城北区 4室2厅 南","99.8","8317","4室2厅","高楼层/共18层","南","平层/毛坯","120平米","板楼","银亿上尚城北区","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-anyLbjpfKqV2Spufw6Wh4N/9bbef7091e8eaebd5e1b6ae0350fc53c/1704873565_0/pc0_kv7vTc9kH.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103129584841.html"
"21","2024-10-29 10:08:41","经开区！中海玫瑰园旁青秀城通透三房！业主诚售","76","7604","3室2厅","高楼层/共30层","南","平层/精装","99.95平米","板楼","中国铁建青秀城","经开区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-isf7x1tG-U9CyxONPUcWp7/7fa17f33681c98225c25358260b44813/1720165244_0/pc0_4Zz0wLg2T.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133532522.html"
"22","2024-10-29 10:08:46","昊达首府 通透精装两房 采光好 视野开阔","68","8293","2室2厅","中楼层/共28层","南","平层/精装","82平米","板楼","昊达首府","新建区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-PVc8KPmkGCGQoCCRKD9yPH/2e714702d3da5effa0d69e8a30b03218/1710985862_0/pc0_j1EHtSFt8.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103130603505.html"
"23","2024-10-29 10:08:49","精装修 保养新 诚心卖 交通便利","93","10424","3室2厅","中楼层/共27层","南","平层/精装","89.22平米","塔楼","中骏蓝湾香郡","高新区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-ZIMAsRHovs7V2iSUOTV2C2/c3ce669aba9958b9fe5da5b698d74bc8/1716543177_7/pc0_QDPKPqc4N.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103132159983.html"
"24","2024-10-29 10:08:53","房东诚心出售，看房方便楼层好大 五房","55","6180","5室2厅","高楼层/共6层","南","跃层/精装","89平米","板塔结合","保集半岛御河湾二期","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-Be3L8kXJsNKeQsI7yVWQjN/7afa0e02b81f1bbb3fc54707fbf4b2f7/1718266481_0/pc0_ucAJcQ1Fy.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103135424209.html"
"25","2024-10-29 10:08:57","诚心卖、周 边配套齐全、单价便宜","22","3134","2室1厅","高楼层/共8层","南","平层/精装","70.2平米","板楼","南钢北四路","高新区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-ZV4mv0AQV3rj0LWSraUa2b/0be32a44217b7ebf11a654782067e610/1714288755_3/pc0_JiQnbyhLN.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103132745636.html"
"26","2024-10-29 10:09:01","楼梯复试，采光好，地段成熟，交通方便。","67","5716","3室2厅","高楼层/共6层","南 北","复式/精装","117.23平米","板楼","居住主题公园-象湖南郡小区","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-fO2OIZRo0SjAGmv8gUzEM2/9e8c41285f841797a8f7830287e27249/1710058070_3/pc0_EbckFCiTS.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103131688466.html"
"27","2024-10-29 10:09:03","隆祥苑两房，可入站前路，心远，房东诚售","55","6875","2室1厅","中楼层/共32层","东南","平层/毛坯","80平米","板塔结合","隆祥苑","新建区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-SbJ-GoUqSisZ__cMJPUWi2/a59bbc193986969e7e7b06e128d12086/1711605107_2/pc0_2CsJy5iOE.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103131920224.html"
"28","2024-10-29 10:09:07","理想家园.泉水湾2-2-1-1","85","9952","2室2厅","中楼层/共6层","南 北","平层/简装","85.41平米","板楼","理想家园·泉水湾","红谷滩","https://vrlab-image4.ljcdn.com/release/auto3dhd/bd9f2a548e77347cd6efa7112fafec3f/screenshot/1679126985_0/pc0_D2iuwIJUk.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103123918291.html"
"29","2024-10-29 10:09:09","恒茂未来都会  户型方正  小区环境好","55","6180","3室2厅","高楼层/共18层","南 北","平层/精装","89平米","板塔结合","恒茂未来都会一期","湾里区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-bRu6ZWx7WAvxfIM3snY2_b/d641ca3bc36a6b16c367549cf055b47e/1697337890_0/pc0_sxX5IZnQg.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103128959520.html"
"30","2024-10-29 10:09:13","大横厅纯洋房，密度低，不靠马路","163","13641","3室2厅","高楼层/共6层","南 北","平层/毛坯","119.5平米","板楼","绿地国际博览城一期御珑","红谷滩","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-hmCGrjoQk2THnr9nhR23O7/d34ffba9fbddf054af601573ce1c3336/1698384883_0/pc0_haEUMMWUO.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103129475067.html"
"31","2024-10-29 10:11:00","中海物业，朝阳新城，视野采光好，诚心出售.","148","13605","3室2厅","高楼层/共31层","南","平层/精装","108.79平米","板楼","中海朝阳郡铂宫","西湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-3AuHeCF3GLSNe-QEhCQI6N/72a4e4689d4851c52c98e76bcefbfd23/1724202233_7/pc0_Bg1PRjBOm.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103135300061.html"
"32","2024-10-29 10:11:03","温馨小三房，年轻装修，价格心动，拎包入住","57.5","6418","3室2厅","中楼层/共17层","南","平层/精装","89.6平米","板楼","丰源·淳和","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-5aYAEcE2r95IWGdG4nUQvd/a19d7d3567bd9288adb8105cf2a4d314/1714713628_11/pc0_GbrDJW8jz.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103132840410.html"
"33","2024-10-29 10:11:08","新装自住装修，拎包入住，双拼上叠 带车位可装充电桩","150","8905","4室2厅","中楼层/共4层","南 北","复式/精装","168.46平米","板塔结合","绿地山庄","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-LvJNlGNf1n2su1VK9lf_ii/aacab47047f01d961494a61c08622eb4/1717295198_9/pc0_PirpZKtZz.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103130425409.html"
"34","2024-10-29 10:11:11","地铁口精装修三房 朝南向 环境优美 业主诚售","75","8416","3室2厅","低楼层/共27层","南","平层/精装","89.12平米","板塔结合","新力琥珀园一期","红谷滩","https://vrlab-image4.ljcdn.com/release/auto3dhd/585fe3e8bcea2e580b06c88432165966/screenshot/1686817185_3/pc0_oHc55zNvL.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103126869397.html"
"35","2024-10-29 10:11:16","紫荆夜市旁金桥慧景128平精装修三房两厅两卫看房预约","75","5860","3室2厅","高楼层/共11层","南 北","平层/精装","128平米","板楼","金桥慧景","经开区","https://vrlab-image4.ljcdn.com/release/auto3dhd/b1f4c433792d969c8894e7a4a2dcdec2/screenshot/1693640649_17/pc0_X5XjDsJAD.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103124441824.html"
"36","2024-10-29 10:11:21","出小区就是地铁口 万科物业 人人都够得着的无压力","48","5527","3室2厅","高楼层/共32层","南","平层/毛坯","86.86平米","平房","城泰枫华天成","经开区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-QGY9sA1mTSEkY9c8Dcv6bW/8736dc80e3785a30541cd9940b16d41a/1706235950_1/pc0_a2ywXny1g.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103130939262.html"
"37","2024-10-29 10:11:25","房东诚心出售，出门地铁口，看房提前打电话。","39","4815","2室2厅","中楼层/共27层","南","平层/精装","81平米","板楼","新力范","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-5fatucps5DxuP3yyu413JN/4a63256f7ca077ffb60b2ee51a03b4d3/1720141477_0/pc0_ezwZvZv0e.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133589387.html"
"38","2024-10-29 10:11:29","银亿大三房近地铁口 两梯两户 人车分流 房东诚售","79.8","6596","3室2厅","中楼层/共18层","南","平层/简装","121平米","板楼","银亿上尚城北区","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-6Zu6pHcl4sQ2XktbVz9PtC/0a10065fd75bd3b8074a7c2d8d833ea4/1715067943_0/pc0_CTPVxKkcU.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103132735669.html"
"39","2024-10-29 10:11:33","红谷滩一环旁  精装3房 含家具家电 拎包入住","78","10247","3室2厅","高楼层/共32层","南","平层/精装","76.12平米","塔楼","盛世华庭东区","经开区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-z21iGA1TSR0jmD_NZTnMIo/2c78f250e8d625bfb6d24894f0d6bb23/1717737679_6/pc0_q34amODeC.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133590107.html"
"40","2024-10-29 10:11:37","和园四期 满两年 出门湿地公园，二十八中 揽全湖景","210","16747","3室1厅","中楼层/共11层","南","平层/毛坯","125.4平米","暂无数据","中兴和园西区","高新区","https://vrlab-image4.ljcdn.com/release/auto3dhd/d8b22ffb09823290a90a61cc7bf962ab/screenshot/1694321157_0/pc0_ZPOezWGB3.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103134519059.html"
"41","2024-10-29 10:11:40","出门就是地铁5号线 婚房装修 带个地下车位 换房出售","85","7693","3室2厅","中楼层/共18层","南","平层/精装","110.5平米","板楼","锦竹幸福里","南昌县","https://vrlab-image4.ljcdn.com/release/auto3dhd/d9d588396127e7c96f7ae573564153bc/screenshot/1657851507_0/pc0_0M0FLwhyr.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103121330429.html"
"42","2024-10-29 10:11:45","朝阳新城，三房二厅，小区环境好，离松柏近，出行方便","124","12256","3室2厅","低楼层/共32层","南","平层/精装","101.18平米","板楼","正荣·御品","西湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-YjfVcQB8bELbxYfLiovjMe/f81f1a3ae9fa6a55564f8a45286bc3d2/1722502454_3/pc0_ojKE9H0aB.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103134807992.html"
"43","2024-10-29 10:11:48","1号线，湖景房，地段好，交通方便","13","3372","1室1厅","中楼层/共28层","南","平层/毛坯","38.56平米","塔楼","君汇半岛","高新区","https://vrlab-image4.ljcdn.com/release/auto3dhd/8fd7a7c56d354e63e8ed9c5174611e7a/screenshot/1632386312_0/pc0_3v4m0T6dI.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103116932226.html"
"44","2024-10-29 10:11:52","一号线地铁口，电梯三居室，医院，商场等生活配套齐全","95","8606","3室2厅","中楼层/共11层","南","平层/简装","110.39平米","板楼","天泽园","青山湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-qPTaU-s7kjK3w1jbQC1ToU/06af29a7ef2e3d93296cd2047de6b5dc/1728187949_4/pc0_Gm5c7A8La.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136287763.html"
"45","2024-10-29 10:11:54","3号线江铃地铁站 精装3房 看房方便 楼层好小区环境好","100","10962","3室2厅","中楼层/共34层","南 北","平层/精装","91.23平米","板塔结合","江铃新力臻园","青云谱区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-mjY6IL4rIPxfDhGyIxg00c/9c90f97194851772259702b850072481/1716700020_0/pc0_WTJWKclWP.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133408071.html"
"46","2024-10-29 10:11:58","视野无挡，中间楼层，采光好，业主诚心出售","75","6070","4室2厅","低楼层/共18层","南 北","平层/毛坯","123.57平米","暂无数据","恒茂未来都会二期","湾里区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-wfdcUJh00tjEQCFkI7bfkl/411f8020491aa24ab4bc913cf3d9936a/1717383326_5/pc0_ecCinnGqq.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133005546.html"
"47","2024-10-29 10:12:01","豫章省委大院，中层，单价8千的南北通透，地铁口百米","50","7734","2室1厅","中楼层/共7层","南 北","平层/简装","64.65平米","板楼","豫章路省委大院（豫章路50号）","东湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-mVFpejbP-R6ndazdIlpWDC/6a0b28242ae454565f700f0bae817f29/1695092586_0/pc0_CqEb4pHcN.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136038545.html"
"48","2024-10-29 10:12:04","朝阳中骏方隅，低总价精装家具家电，4号线丁家洲站旁","17","4912","1室1厅","低楼层/共20层","北","平层/精装","34.61平米","塔楼","中骏尚城南区","西湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-JPgApscL0c-NXoIKAOCwVW/70f2f8ea6ab05f142d0f57861993151b/1718350935_2/pc0_Q8tjHdQwk.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133821737.html"
"49","2024-10-29 10:12:07","房东自住装修，干净、清爽、整洁，保养好，拎包入住","110","9613","3室2厅","中楼层/共33层","南","平层/其他","114.44平米","板楼","西站瑞都","红谷滩","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-JRq5jOMZU62sLjMm1fFNVZ/adf330c2f66b79ce0df0c19531ca956c/1726110345_2/pc0_2mjOt6IJK.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103135924150.html"
"50","2024-10-29 10:12:10","房子满五，正规通透三房，采光视野好","75","8940","3室2厅","中楼层/共10层","南 北","平层/简装","83.9平米","板楼","天使水榭尚都","青山湖区","https://vrlab-image4.ljcdn.com/release/auto3dhd/dd2d635982599c5d5d22539045fea118/screenshot/1677031329_0/pc0_XeW24xsKG.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103124263594.html"
"51","2024-10-29 10:12:15","急售！育新贤湖澜景次新房品质小区，二房精装好楼层","99","12137","2室2厅","高楼层/共32层","南","平层/精装","81.57平米","暂无数据","贤湖•澜景","东湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-p7rGmEb6Rj4jXuWgfvkOUY/e37214fa44b64e4df6b075937a6aab26/1696662614_6/pc0_pgqo9o5v1.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103129026432.html"
"52","2024-10-29 10:12:19","格局好，采光好，精装修视野开阔","180","12689","4室2厅","中楼层/共7层","南","平层/精装","141.86平米","板楼","万科四季花城北区","高新区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-vjDXp1R32pbnlieKCFAKtA/7e2420c18d90edd0d35cd6a05a82492e/1727661202_8/pc0_2FEXuclvD.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136109358.html"
"53","2024-10-29 10:12:23","品牌开发商，动静分离，自持物业，交通方便。","185","13356","4室2厅","中楼层/共32层","南 北","平层/精装","138.52平米","板楼","绿地中央公园璋悦","新建区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-ZoHjUjtOJMfojwZYrQrwK_/83d1841c64d77c16d4f0eb81b666669c/1719455612_0/pc0_XbYoPPawz.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103134127786.html"
"54","2024-10-29 10:12:25","正荣润城 居家精装修 有车位 业主诚心出售","90","10113","3室2厅","低楼层/共29层","南","平层/精装","89平米","板塔结合","正荣润城","新建区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-WvYQxQJLN6dBFNaCm1lczR/da2ee56289b7ac7c4a3c2811d5a4b8d7/1728962699_0/pc0_D6U6Cxqg6.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136598273.html"
"55","2024-10-29 10:12:30","金涛御景精装3房，带个15平的露台，随时可看房","66","6320","3室2厅","低楼层/共10层","南","平层/精装","104.44平米","板楼","金涛御景花园","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-GLhgF-r2B4RooRh0G2OAp9/0cef9dd886a4a9c1324e6c782ec51b85/1715913496_9/pc0_wgjk8RUAr.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103133177846.html"
"56","2024-10-29 10:12:34","君悦府洋房精装修，带地下室，有大院子","328","23097","4室2厅","低楼层/共5层","南","平层/精装","142.01平米","板楼","君悦府","南昌县","http://vr-public.realsee-cdn.cn/release/screenshot/auto3d-mxLTsLZTtravvPFlzfVkVt/c966f47c0a86f6d7c7439ca2e12920ff/1725437458_0/pc0_W1wQkyc1Z.jpg","https://nc.lianjia.com/ershoufang/103135751387.html"
"57","2024-10-29 10:12:38","万象公园  水榭尚都通透四房  高得房率。。","96","7737","4室2厅","低楼层/共17层","南 北","平层/精装","124.08平米","板楼","天使水榭尚都","青山湖区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-efhZ4Uc_gTsBGfVMdL9K_y/f07685ca13fcb31b28618f8023aac244/1726801306_0/pc0_3Y8TqJE8L.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103136072367.html"
"58","2024-10-29 10:12:43","地铁口精装公寓 总价低 自住好选择","15","3572","1室1厅","高楼层/共23层","南","平层/精装","42平米","板楼","新力钰珑湾南区","新建区","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-AajoQzdpX1hdIJpyTM9Y4l/4f68fa79d42bf499c4b49049a467dfc9/1709708177_0/pc0_Ib1sn0kRl.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103130995050.html"
"59","2024-10-29 10:12:45","房子在卖的，中间楼层，业主诚心卖房","95","7802","3室2厅","低楼层/共28层","南","平层/精装","121.77平米","板楼","鸿海万科天空之城北区","南昌县","https://vrlab-image4.ljcdn.com/release/screenshot/auto3d-mJ8i743o8OnjZbHSBbw0v7/bf8d260e378a63a87b7cedb1a3960a1f/1712554441_0/pc0_qnPUA2iFr.jpg?imageMogr2/quality/70/thumbnail/1024x","https://nc.lianjia.com/ershoufang/103129860168.html"
